Year,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14,CSW15
2014,09,2,230,1.6112,1.0945,0.8686,0.4871,0.3371,0.1574,0.2093,0.2778,0.1574,,,,,,
2014,09,2,235,2.3599,1.343,0.8058,0.376,0.2371,0.263,0.1778,0.3408,0.2167,,,,,,
2014,09,2,241,1.6223,1.3205,0.6593,0.3482,0.2852,0.2111,0.2111,0.1667,0.1667,,,,,,
2014,09,2,239,1.713,1.3426,0.5408,0.363,0.2074,0.2648,0.2519,0.1111,0.1037,,,,,,
2014,09,2,234,1.7502,1.6576,1.2946,0.5038,0.2704,0.2426,0.1815,0.1259,0.0852,,,,,,
2014,09,2,224,2.0167,1.0981,0.6463,0.3148,0.1593,0.1389,0.1111,0.1444,0.1481,,,,,,
2014,09,1,235,1.5649,1.8075,0.8908,0.7482,0.2593,0.2148,0.2778,0.3148,0.1074,,,,,,
2014,09,1,228,1.2741,1.1741,0.8037,0.3259,0.4074,0.4296,0.2,0.1852,0.1296,,,,,,
2014,09,1,223,1.4263,1.7894,0.9373,0.4223,0.4483,0.326,0.1778,0.1741,0.1408,,,,,,
2014,09,1,259,2.2003,1.3409,0.7483,0.4297,0.5556,0.3037,0.2371,0.2223,0.1778,,,,,,
2014,09,1,243,1.9799,1.2464,0.9279,0.539,0.3741,0.3408,0.2519,0.3334,0.1648,,,,,,
2014,09,1,249,1.7761,1.3408,1.0593,0.3704,0.2167,0.2574,0.1704,0.2,0.1741,,,,,,
2014,09,1,248,1.9297,1.4593,0.9334,0.426,0.3148,0.5185,0.1778,0.4,0.2037,,,,,,
2014,09,1,236,2.1152,1.3335,0.9372,0.426,0.3482,0.2519,0.2,0.1185,0.163,,,,,,
2014,09,1,244,1.8967,1.4985,0.9261,0.4649,0.3186,0.3149,0.226,0.2019,0.2093,,,,,,
2014,09,1,249,1.8375,1.6708,0.9243,0.4371,0.3334,0.1982,0.2556,0.2075,0.1852,,,,,,
2014,09,1,232,2.2245,1.3929,0.8539,0.4556,0.2482,0.363,0.2408,0.3927,0.0519,,,,,,
2014,09,1,227,2.3062,1.254,0.4742,0.4594,0.3371,0.3464,0.2371,0.2038,0.1111,,,,,,
2014,09,1,235,2.0224,1.3557,0.763,0.4112,0.3297,0.2408,0.1667,0.1333,0.1,,,,,,
2014,09,1,221,1.4614,1.1373,0.7576,0.4871,0.326,0.2297,0.1778,0.2334,0.1871,,,,,,
2014,09,1,245,2.3263,1.2835,0.902,0.376,0.2815,0.2723,0.163,0.2963,0.1741,,,,,,
2014,09,1,230,1.7392,1.9059,0.7946,0.4464,0.4168,0.3371,0.2371,0.2167,0.1889,,,,,,
2014,09,1,241,2.2264,1.4707,0.8965,0.5353,0.2445,0.2371,0.1408,0.2315,0.1686,,,,,,
2014,09,1,232,2.243,1.5021,0.8298,0.426,0.3964,0.3575,0.3408,0.2667,0.2204,,,,,,
2014,09,1,197,1.4612,1.0631,1.0223,0.5686,0.2797,0.1389,0.1333,0.1093,0.1871,,,,,,
2014,09,1,231,2.2983,1.3483,0.8964,0.476,0.2556,0.2667,0.1593,0.1852,0.2334,,,,,,
2014,09,1,230,1.6574,1.2778,0.7445,0.3593,0.3259,0.2556,0.2148,0.2,0.1519,,,,,,
2014,09,1,226,2.0339,1.3522,0.9077,0.6039,0.1926,0.2371,0.0852,0.1889,0.0704,,,,,,
2014,09,1,244,2.613,1.5019,0.9056,0.4815,0.4407,0.1704,0.1981,0.1333,0.2074,,,,,,
2014,09,1,239,1.8742,1.6001,0.6482,0.4111,0.3556,0.3334,0.2593,0.3074,0.1778,,,,,,
2014,09,1,248,2.2967,1.3021,1.1502,0.6835,0.2889,0.276,0.2926,0.1704,0.1667,,,,,,
2014,09,1,230,1.7445,1.3001,0.9,0.2519,0.3,0.2185,0.1963,0.237,0.163,,,,,,
2014,09,1,234,2.2836,1.6039,0.7519,0.4112,0.2426,0.1185,0.2297,0.1963,0.1185,,,,,,
2014,09,1,236,1.6853,1.8261,1.1427,0.5297,0.2815,0.3037,0.2148,0.2222,0.137,,,,,,
2014,09,1,242,2.2263,1.2558,0.852,0.526,0.4445,0.3667,0.2,0.3445,0.1519,,,,,,
2014,09,1,235,1.2871,1.4964,0.8038,0.826,0.3778,0.4334,0.2926,0.3741,0.1815,,,,,,
2014,09,1,230,1.4223,1.5427,1.2389,0.3204,0.3759,0.1445,0.4482,0.2908,0.1833,,,,,,
2014,09,1,219,1.782,0.8465,1.0225,0.628,0.2834,0.1519,0.2038,0.2371,0.15,,,,,,
2014,09,1,218,1.402,2.3688,0.8316,0.3889,0.2908,0.1648,0.2352,0.2,0.1963,,,,,,
2014,09,1,242,2.0021,1.1779,0.6853,0.326,0.2204,0.2204,0.1889,0.1648,0.1648,,,,,,
2014,09,1,237,2.2224,1.1538,0.8593,0.55,0.1926,0.2185,0.2815,0.1759,0.1796,,,,,,
2014,09,1,227,1.1985,1.2856,0.741,0.4816,0.2556,0.2075,0.2427,0.1741,0.1537,,,,,,
2014,09,1,241,2.2742,1.4594,0.7926,0.5149,0.3037,0.2889,0.2185,0.2445,0.2333,,,,,,
2014,09,1,234,1.7519,1.7445,0.976,0.5389,0.2833,0.1759,0.1926,0.2037,0.1926,,,,,,
2014,09,1,233,2.1593,1.8593,0.7741,0.6556,0.337,0.2296,0.3148,0.2852,0.1852,,,,,,
2014,09,1,233,2.0746,1.1707,0.7798,0.715,0.5668,0.3001,0.289,0.1,0.2445,,,,,,
2014,09,1,240,2.8447,1.0334,0.7927,0.2815,0.3223,0.2222,0.2296,0.1963,0.1148,,,,,,
2014,09,1,237,1.3519,1.6797,1.1241,0.7334,0.4148,0.3426,0.1648,0.1111,0.1778,,,,,,
2014,09,1,229,2.1926,1.0963,0.8963,0.2889,0.3445,0.2556,0.163,0.0963,0.163,,,,,,
2014,09,1,238,1.352,1.4279,0.3741,0.863,0.4111,0.5315,0.2926,0.363,0.1889,,,,,,
2014,09,1,224,1.8336,1.4039,0.689,0.4075,0.413,0.1926,0.1797,0.1945,0.1222,,,,,,
2014,09,1,236,2.2539,1.2279,0.7815,0.3371,0.2593,0.2834,0.1593,0.1963,0.1111,,,,,,
2014,09,1,235,1.8169,1.3131,0.8557,0.626,0.3278,0.3186,0.1667,0.2704,0.1074,,,,,,
2014,09,1,236,2.0728,1.1596,0.7854,0.5631,0.4353,0.3038,0.263,0.2982,0.1575,,,,,,
2014,09,1,243,2.1078,1.7411,0.6297,0.4964,0.3519,0.213,0.2852,0.2889,0.2,,,,,,
2014,10,2,253,1.6501,2.1853,1.189,0.6741,0.4834,0.2667,0.2574,0.2408,0.2278,0.1259,,,,,
2014,10,2,198,1.6724,1.5538,0.9075,0.4741,0.4463,0.3741,0.3371,0.2037,0.2037,0.1593,,,,,
2014,10,2,241,1.5891,1.5539,0.9705,0.4927,0.4056,0.2223,0.4593,0.2371,0.1593,0.1741,,,,,
2014,10,2,259,2.3039,1.2316,0.8149,0.3778,0.4074,0.2556,0.2037,0.2371,0.163,0.2,,,,,
2014,10,2,243,1.2724,1.6539,1.0538,0.5908,0.3778,0.3,0.1963,0.2482,0.2686,0.1241,,,,,
2014,10,2,256,2.1261,1.6187,0.5112,0.5149,0.2482,0.2297,0.1148,0.1408,0.1445,0.0593,,,,,
2014,10,2,235,1.5708,1.3855,0.9113,0.7409,0.2741,0.2371,0.1223,0.1,0.1667,0.1445,,,,,
2014,10,2,261,1.8778,1.4148,0.8963,0.5963,0.3037,0.1222,0.2222,0.2111,0.1963,0.2296,,,,,
2014,10,2,232,1.3967,2.0172,0.978,0.502,0.3167,0.2352,0.2649,0.2149,0.2352,0.1834,,,,,
2014,10,2,257,2.1652,1.6688,0.839,0.8779,0.4149,0.2538,0.163,0.1167,0.1315,0.163,,,,,
2014,10,2,247,1.5148,1.8408,0.8685,0.7537,0.4185,0.2204,0.4,0.25,0.2389,0.1463,,,,,
2014,10,2,238,1.9834,1.6334,0.7519,0.3908,0.4852,0.2778,0.1908,0.1759,0.3315,0.1963,,,,,
2014,10,2,243,1.8187,1.4446,0.8445,0.4223,0.3074,0.2408,0.1889,0.1667,0.1667,0.1741,,,,,
2014,10,2,251,1.5408,1.6964,0.6426,0.4815,0.3296,0.1704,0.1574,0.1537,0.1778,0.0963,,,,,
2014,10,2,233,1.3762,1.604,0.8891,0.5575,0.4056,0.2667,0.1704,0.1556,0.1889,0.1871,,,,,
2014,10,2,237,1.9837,1.5318,1.0113,0.5723,0.3038,0.113,0.1389,0.1648,0.1704,0.15,,,,,
2014,10,2,238,1.6632,1.8743,0.8797,0.4371,0.4223,0.4463,0.2167,0.2389,0.1778,0.1908,,,,,
2014,10,2,229,1.2577,1.1114,0.8854,0.2778,0.1945,0.1926,0.3723,0.2575,0.2426,0.1982,,,,,
2014,10,2,238,1.4224,1.5058,0.9724,0.7871,0.3945,0.2371,0.113,0.0722,0.2611,0.1148,,,,,
2014,10,2,237,1.5632,1.617,1.0002,0.5112,0.3593,0.3964,0.1778,0.1111,0.2556,0.1037,,,,,
2014,10,1,233,2.0227,1.5152,0.7502,0.6372,0.4242,0.2075,0.2334,0.1649,0.2,0.0963,,,,,
2014,10,1,242,2.1431,1.4689,0.6483,0.7094,0.3205,0.163,0.1148,0.1741,0.0871,0.0889,,,,,
2014,10,1,247,1.6816,1.5131,1.3242,0.7908,0.476,0.2834,0.2482,0.2148,0.1148,0.1963,,,,,
2014,10,1,238,2.0669,1.3094,0.9205,0.3111,0.5,0.2963,0.163,0.1519,0.113,0.163,,,,,
2014,10,1,235,2.0892,1.3706,0.8872,0.6205,0.3593,0.2704,0.1852,0.0778,0.2,0.1685,,,,,
2014,10,1,238,1.9537,1.3833,0.6648,0.4333,0.2037,0.2074,0.0963,0.1481,0.2278,0.1056,,,,,
2014,10,1,239,1.2614,1.5003,0.902,0.6927,0.5001,0.2834,0.1778,0.1667,0.2797,0.0704,,,,,
2014,10,1,239,1.9188,1.5187,0.7445,0.5316,0.3649,0.2371,0.0963,0.1222,0.1093,0.0963,,,,,
2014,10,1,223,1.9579,1.2318,1.0762,0.376,0.2834,0.2112,0.1815,0.2741,0.1482,0.263,,,,,
2014,10,1,231,1.6074,1.6315,1.1463,0.5222,0.3463,0.3167,0.2704,0.2704,0.1963,0.1056,,,,,
2014,10,1,204,1.2556,1.7741,0.8296,0.3815,0.2778,0.1296,0.1667,0.1222,0.0926,0.2333,,,,,
2014,10,1,236,1.9798,1.4316,0.8908,0.5686,0.413,0.2445,0.2204,0.1667,0.1685,0.1204,,,,,
2014,10,1,239,2.1315,1.4945,0.8315,0.4704,0.3519,0.3037,0.2482,0.1611,0.1852,0.1519,,,,,
2014,10,1,242,1.6337,1.4781,0.8057,0.652,0.4668,0.4149,0.2741,0.226,0.2037,0.2,,,,,
2014,10,1,237,1.5297,1.4871,1.0001,0.5056,0.263,0.3278,0.1593,0.1704,0.2315,0.1815,,,,,
2014,10,1,238,1.9634,1.4522,0.7298,0.4742,0.5149,0.3149,0.1815,0.1593,0.1556,0.2223,,,,,
2014,11,2,257,2.1742,2.1242,0.8852,0.5778,0.4741,0.2741,0.1889,0.1852,0.1704,0.2778,0.1222,,,,
2014,11,2,250,1.1948,1.3282,0.9447,0.3983,0.3334,0.2223,0.2593,0.1111,0.126,0.2649,0.1408,,,,
2014,11,2,249,1.6153,1.7283,1.0021,0.6613,0.3445,0.3427,0.1445,0.1,0.213,0.1815,0.1037,,,,
2014,11,1,248,1.9371,1.5168,0.613,0.4185,0.3797,0.4556,0.1704,0.2445,0.1259,0.1019,0.1852,,,,
2014,11,1,223,1.254,1.4911,1.0058,0.5279,0.3964,0.2315,0.1908,0.1741,0.1463,0.1926,0.1834,,,,
2014,13,1,242,2.2984,1.7298,0.7908,0.3723,0.2815,0.413,0.3593,0.3019,0.1778,0.1574,0.1148,0.1315,0.1333,,
2014,14,2,248,1.8263,1.3206,0.8298,0.5483,0.1926,0.2852,0.2778,0.2297,0.1556,0.1297,0.0926,0.0778,0.1408,0.1037,
2013,03,2,173,1.5615,1.4633,1.367,,,,,,,,,,,,
2013,03,2,178,1.7428,1.6243,0.7427,,,,,,,,,,,,
2013,03,2,174,1.6821,1.8563,0.7188,,,,,,,,,,,,
2013,03,2,169,2.1242,1.4408,0.7556,,,,,,,,,,,,
2013,03,2,178,1.7113,1.4909,0.7797,,,,,,,,,,,,
2013,03,2,170,1.3282,1.5227,0.8855,,,,,,,,,,,,
2013,03,2,160,1.7302,1.3078,0.615,,,,,,,,,,,,
2013,03,2,178,1.8297,1.2964,0.6815,,,,,,,,,,,,
2013,03,2,199,2.1117,1.8671,1.1447,,,,,,,,,,,,
2013,03,2,185,1.6038,1.8075,1.0149,,,,,,,,,,,,
2013,03,2,169,1.6296,1.0556,0.5148,,,,,,,,,,,,
2013,03,2,194,1.8504,1.3688,0.9465,,,,,,,,,,,,
2013,03,2,174,1.3485,1.3986,0.6595,,,,,,,,,,,,
2013,03,2,196,1.5519,1.6926,0.9037,,,,,,,,,,,,
2013,03,2,167,1.63,1.1669,0.7761,,,,,,,,,,,,
2013,03,2,224,1.534,1.4729,0.6688,,,,,,,,,,,,
2013,03,2,163,1.9597,1.2095,0.7631,,,,,,,,,,,,
2013,03,2,174,1.7541,1.5022,0.7557,,,,,,,,,,,,
2013,03,2,182,1.5408,1.9964,0.8111,,,,,,,,,,,,
2013,03,2,179,1.7506,1.8044,0.9911,,,,,,,,,,,,
2013,03,2,178,1.6872,1.5446,0.876,,,,,,,,,,,,
2013,03,2,178,1.3244,0.9539,0.4519,,,,,,,,,,,,
2013,03,2,194,2.2377,1.6876,1.0874,,,,,,,,,,,,
2013,03,2,176,2.0726,1.4225,0.689,,,,,,,,,,,,
2013,03,2,175,1.6778,1.2482,0.7037,,,,,,,,,,,,
2013,03,2,180,2.2839,1.4522,0.7261,,,,,,,,,,,,
2013,03,2,171,2.093,0.9761,0.8761,,,,,,,,,,,,
2013,03,2,185,1.617,1.2744,0.9373,,,,,,,,,,,,
2013,03,2,185,2.0077,1.4558,0.7316,,,,,,,,,,,,
2013,03,2,166,1.3723,1.1241,0.5056,,,,,,,,,,,,
2013,03,2,190,1.4876,1.3894,0.6447,,,,,,,,,,,,
2013,03,2,171,2.1261,1.5594,0.9667,,,,,,,,,,,,
2013,03,2,171,1.6023,1.5467,1.1077,,,,,,,,,,,,
2013,03,2,171,2.1966,1.4187,0.626,,,,,,,,,,,,
2013,03,2,178,1.9466,1.5206,0.9112,,,,,,,,,,,,
2013,03,2,184,1.652,1.4779,0.8815,,,,,,,,,,,,
2013,03,2,174,1.326,1.5001,0.8112,,,,,,,,,,,,
2013,03,2,174,1.6413,1.5487,0.854,,,,,,,,,,,,
2013,03,2,180,1.8523,1.5411,0.8298,,,,,,,,,,,,
2013,03,2,185,1.6079,1.3412,0.7521,,,,,,,,,,,,
2013,03,2,183,1.9501,1.6927,0.9612,,,,,,,,,,,,
2013,03,2,170,1.5151,1.1762,0.5649,,,,,,,,,,,,
2013,03,2,184,2.1004,1.6447,0.9446,,,,,,,,,,,,
2013,03,2,178,2.2561,1.3374,0.8261,,,,,,,,,,,,
2013,03,2,157,0.9632,1.1225,0.778,,,,,,,,,,,,
2013,03,2,180,1.7113,1.3853,0.889,,,,,,,,,,,,
2013,03,2,170,1.3966,1.63,0.9724,,,,,,,,,,,,
2013,03,2,194,2.0246,1.5115,1.0762,,,,,,,,,,,,
2013,03,2,162,1.5321,1.5951,0.7762,,,,,,,,,,,,
2013,03,2,186,1.8467,1.1632,0.7039,,,,,,,,,,,,
2013,03,2,200,2.213,1.8982,1.037,,,,,,,,,,,,
2013,03,2,166,1.5599,1.3653,1.0263,,,,,,,,,,,,
2013,03,2,161,1.3412,1.5524,1.1411,,,,,,,,,,,,
2013,03,2,166,1.7593,1.5111,0.9889,,,,,,,,,,,,
2013,03,2,167,1.5556,1.3778,0.8297,,,,,,,,,,,,
2013,03,2,182,1.8914,1.3709,0.8392,,,,,,,,,,,,
2013,03,2,175,1.9704,1.3852,0.9074,,,,,,,,,,,,
2013,03,2,175,1.5673,1.647,0.7429,,,,,,,,,,,,
2013,03,2,164,1.6815,1.3852,0.4778,,,,,,,,,,,,
2013,03,2,181,1.4261,1.6243,0.9353,,,,,,,,,,,,
2013,03,2,190,1.8634,1.906,0.7483,,,,,,,,,,,,
2013,03,2,170,1.732,1.556,0.7891,,,,,,,,,,,,
2013,03,2,169,1.704,1.5929,0.9705,,,,,,,,,,,,
2013,03,2,220,1.4631,1.6002,0.9594,,,,,,,,,,,,
2013,03,2,180,1.984,1.3671,0.9318,,,,,,,,,,,,
2013,03,2,170,1.9431,1.3226,0.8224,,,,,,,,,,,,
2013,03,2,163,1.5391,1.765,0.7242,,,,,,,,,,,,
2013,03,2,167,1.6966,1.2854,0.8557,,,,,,,,,,,,
2013,03,2,176,1.7187,1.3964,0.6538,,,,,,,,,,,,
2013,03,2,197,2.1186,1.7594,1.1112,,,,,,,,,,,,
2013,03,2,171,1.7557,1.2186,0.9779,,,,,,,,,,,,
2013,03,2,150,1.3815,1.1871,0.8482,,,,,,,,,,,,
2013,03,2,178,1.6855,1.2558,0.6742,,,,,,,,,,,,
2013,03,2,177,1.5186,1.1815,0.8186,,,,,,,,,,,,
2013,03,2,173,1.8352,1.2,0.9834,,,,,,,,,,,,
2013,03,2,170,1.7223,1.4408,0.8852,,,,,,,,,,,,
2013,03,2,182,1.904,1.3039,1.2928,,,,,,,,,,,,
2013,03,1,174,1.1706,1.8966,0.8742,,,,,,,,,,,,
2013,03,1,179,2.1188,1.5373,0.7297,,,,,,,,,,,,
2013,03,1,176,1.6816,1.2593,0.7445,,,,,,,,,,,,
2013,03,1,194,1.9299,1.6539,0.852,,,,,,,,,,,,
2013,03,1,165,1.5741,1.3667,0.7,,,,,,,,,,,,
2013,03,1,174,1.945,1.8042,0.6706,,,,,,,,,,,,
2013,03,1,165,1.5946,1.452,0.6149,,,,,,,,,,,,
2013,03,1,194,1.7316,1.526,1.0389,,,,,,,,,,,,
2013,03,1,182,1.7316,1.7779,1.0019,,,,,,,,,,,,
2013,03,1,171,1.4225,1.7597,0.8798,,,,,,,,,,,,
2013,03,1,172,2.0026,1.0671,0.9467,,,,,,,,,,,,
2013,03,1,183,1.7778,1.5074,0.7889,,,,,,,,,,,,
2013,03,1,193,2.0081,1.5857,0.98,,,,,,,,,,,,
2013,03,1,197,2.1446,1.9817,0.8519,,,,,,,,,,,,
2013,03,1,194,1.8615,1.9319,1.1947,,,,,,,,,,,,
2013,03,1,173,1.9444,1.6,0.7704,,,,,,,,,,,,
2013,03,1,168,1.663,1.3464,0.9056,,,,,,,,,,,,
2013,03,1,170,1.4801,1.5116,0.9596,,,,,,,,,,,,
2013,03,1,162,1.4318,0.8669,0.9539,,,,,,,,,,,,
2013,03,1,170,1.7725,1.4762,0.8112,,,,,,,,,,,,
2013,03,1,179,2.0859,1.4653,0.8077,,,,,,,,,,,,
2013,03,1,177,1.8081,1.5302,0.817,,,,,,,,,,,,
2013,03,1,170,1.2445,1.2056,0.9889,,,,,,,,,,,,
2013,03,1,157,1.4374,1.2763,0.9002,,,,,,,,,,,,
2013,03,1,195,2.3283,1.9412,1.2077,,,,,,,,,,,,
2013,03,1,170,1.3593,1.0945,0.7741,,,,,,,,,,,,
2013,03,1,177,1.6485,1.4188,0.7927,,,,,,,,,,,,
2013,03,1,188,1.7488,1.3764,0.7595,,,,,,,,,,,,
2013,03,1,165,1.417,1.5171,0.7094,,,,,,,,,,,,
2013,03,1,167,1.721,1.156,0.7077,,,,,,,,,,,,
2013,03,1,177,1.6223,1.2963,0.9148,,,,,,,,,,,,
2013,03,1,184,1.4001,1.5038,1.2556,,,,,,,,,,,,
2013,03,1,174,1.5393,1.6801,0.8706,,,,,,,,,,,,
2013,03,1,176,1.6409,1.9669,0.6279,,,,,,,,,,,,
2013,03,1,190,2.1559,1.5687,0.7909,,,,,,,,,,,,
2013,03,1,178,1.8395,1.5376,0.9244,,,,,,,,,,,,
2013,03,1,148,1.2931,1.2245,0.5391,,,,,,,,,,,,
2013,03,1,176,1.7371,1.7112,0.8815,,,,,,,,,,,,
2013,03,1,167,1.7744,1.2039,0.7075,,,,,,,,,,,,
2013,03,1,158,1.7003,1.1465,0.6409,,,,,,,,,,,,
2013,03,1,178,1.9111,1.6111,0.8296,,,,,,,,,,,,
2013,03,1,169,1.7486,1.3133,0.7206,,,,,,,,,,,,
2013,03,1,168,1.6709,1.4264,0.8966,,,,,,,,,,,,
2013,03,1,175,1.1037,1.363,0.8445,,,,,,,,,,,,
2013,03,1,166,1.5058,1.7781,1.0057,,,,,,,,,,,,
2013,03,1,175,1.8208,1.4559,0.7743,,,,,,,,,,,,
2013,04,2,208,1.3392,1.4985,0.9521,0.502,,,,,,,,,,,
2013,04,2,212,1.6265,1.7673,1.0578,0.7503,,,,,,,,,,,
2013,04,2,201,1.7746,1.6153,0.9855,0.6391,,,,,,,,,,,
2013,04,2,178,1.4912,1.7117,0.6298,0.5076,,,,,,,,,,,
2013,04,2,207,1.726,1.9297,0.826,0.9408,,,,,,,,,,,
2013,04,2,198,1.6596,1.6115,0.7779,0.4371,,,,,,,,,,,
2013,04,2,199,1.7558,1.6854,0.8779,0.4741,,,,,,,,,,,
2013,04,2,228,1.6982,2.0334,1.0945,0.6537,,,,,,,,,,,
2013,04,2,190,1.1449,1.8081,1.1004,0.5743,,,,,,,,,,,
2013,04,2,190,1.5965,1.5447,0.7371,0.4408,,,,,,,,,,,
2013,04,2,217,1.713,2.2594,0.7834,0.713,,,,,,,,,,,
2013,04,2,198,1.3986,1.9413,1.1096,0.8429,,,,,,,,,,,
2013,04,2,205,1.7282,1.504,1.1688,0.9447,,,,,,,,,,,
2013,04,2,180,2.0413,0.765,0.678,0.7743,,,,,,,,,,,
2013,04,2,187,1.3875,1.8913,0.6854,0.489,,,,,,,,,,,
2013,04,2,192,1.6615,1.0632,1.2577,0.7372,,,,,,,,,,,
2013,04,2,218,1.7115,1.1243,1.3336,0.8039,,,,,,,,,,,
2013,04,2,194,1.8745,1.3892,0.9521,0.4186,,,,,,,,,,,
2013,04,2,176,0.9909,1.7058,0.8946,0.4593,,,,,,,,,,,
2013,04,2,202,1.5445,1.752,0.7778,0.4741,,,,,,,,,,,
2013,04,2,210,1.3653,1.7858,1.0652,0.4779,,,,,,,,,,,
2013,04,2,205,1.3484,1.8374,1.1039,0.7001,,,,,,,,,,,
2013,04,2,205,1.2448,1.0429,0.5502,0.3019,,,,,,,,,,,
2013,04,2,182,1.6299,1.5391,0.9538,0.5427,,,,,,,,,,,
2013,04,2,175,1.2837,1.8209,0.8262,0.4335,,,,,,,,,,,
2013,04,1,192,2.0096,1.8337,0.8761,0.3445,,,,,,,,,,,
2013,04,1,209,1.8392,1.4502,0.9965,0.7335,,,,,,,,,,,
2013,04,1,195,1.3947,1.5244,0.802,0.4871,,,,,,,,,,,
2013,04,1,202,1.7524,1.3264,0.7317,0.5094,,,,,,,,,,,
2013,04,1,211,1.6408,1.7815,1.0408,0.7593,,,,,,,,,,,
2013,04,1,218,2.1377,1.9339,0.4631,0.6743,,,,,,,,,,,
2013,04,1,214,2.037,1.6444,0.8556,0.6333,,,,,,,,,,,
2013,04,1,178,1.3039,1.3298,0.5964,0.5704,,,,,,,,,,,
2013,04,1,184,1.3244,1.4763,0.8317,0.3797,,,,,,,,,,,
2013,04,1,198,1.756,1.8134,0.9447,0.589,,,,,,,,,,,
2013,04,1,200,1.7186,1.7964,0.926,0.6334,,,,,,,,,,,
2013,04,1,211,1.6931,1.4134,1.1059,0.6502,,,,,,,,,,,
2013,04,1,208,1.5261,1.5502,0.8482,0.826,,,,,,,,,,,
2013,04,1,211,1.5446,1.8169,1.1872,0.8927,,,,,,,,,,,
2013,04,1,210,1.7984,1.765,1.1502,0.5927,,,,,,,,,,,
2013,04,1,205,1.7986,1.9393,0.7798,0.6668,,,,,,,,,,,
2013,04,1,203,1.5597,2.1061,0.9002,0.6446,,,,,,,,,,,
2013,04,1,178,1.5,1.5667,1.1037,0.3111,,,,,,,,,,,
2013,05,2,179,1.4002,1.2557,0.8668,0.4778,0.2741,,,,,,,,,,
2013,05,2,228,1.6187,1.3724,1.5779,0.4575,0.4945,,,,,,,,,,
2013,05,2,220,1.4187,1.6892,1.178,0.6816,0.5927,,,,,,,,,,
2013,05,2,203,1.8041,1.6096,1.0002,0.6853,0.439,,,,,,,,,,
2013,05,2,220,1.8318,1.6836,1.0372,0.5205,0.2797,,,,,,,,,,
2013,05,2,198,1.2708,1.2967,1.0948,0.6558,0.3483,,,,,,,,,,
2013,05,2,220,1.6633,1.3521,1.015,0.5075,0.3853,,,,,,,,,,
2013,05,2,216,1.3074,1.1037,0.8796,0.463,0.3444,,,,,,,,,,
2013,05,2,216,1.3467,1.4986,0.7521,0.4131,0.389,,,,,,,,,,
2013,05,2,213,1.5317,1.6373,1.0298,0.5723,0.5705,,,,,,,,,,
2013,05,2,220,1.5409,1.3946,0.9872,0.5278,0.539,,,,,,,,,,
2013,05,2,200,1.5169,1.4224,1.0835,0.4149,0.2334,,,,,,,,,,
2013,05,2,193,1.504,1.3391,0.9335,0.2519,0.689,,,,,,,,,,
2013,05,2,219,1.6709,1.4152,0.9855,0.4853,0.4927,,,,,,,,,,
2013,05,2,224,1.6373,1.6484,0.9631,0.4371,0.5297,,,,,,,,,,
2013,05,2,220,1.6726,1.9245,1.1169,0.4538,0.3742,,,,,,,,,,
2013,05,2,221,1.4446,1.3946,1.1223,0.6204,0.3111,,,,,,,,,,
2013,05,2,189,1.5038,1.2797,0.9519,0.4889,0.2815,,,,,,,,,,
2013,05,2,216,1.7872,1.915,1.0242,0.6445,0.3815,,,,,,,,,,
2013,05,2,215,1.8079,2.0079,1.1318,0.539,0.3723,,,,,,,,,,
2013,05,2,219,1.4223,1.9853,1.2778,0.5334,0.5889,,,,,,,,,,
2013,05,2,218,1.5779,1.239,1.2538,0.6167,0.5241,,,,,,,,,,
2013,05,2,203,1.3336,1.3336,0.6668,0.4649,0.3408,,,,,,,,,,
2013,05,2,202,1.2096,1.3059,1.0596,0.8021,0.5594,,,,,,,,,,
2013,05,2,206,0.9519,1.2945,1.7445,1.0204,0.6648,,,,,,,,,,
2013,05,2,188,1.8114,1.6966,0.9113,0.6075,0.2852,,,,,,,,,,
2013,05,1,223,1.7042,1.4523,0.9447,0.4297,0.4779,,,,,,,,,,
2013,05,1,228,1.856,1.5503,1.1428,0.5112,0.5242,,,,,,,,,,
2013,05,1,214,1.752,1.3242,1.1538,0.5112,0.3334,,,,,,,,,,
2013,05,1,208,1.6482,1.5667,0.9963,0.4593,0.4111,,,,,,,,,,
2013,05,1,210,1.2371,1.6557,1.5668,0.2185,0.4667,,,,,,,,,,
2013,05,1,199,1.6908,1.8815,0.7722,0.4259,0.3222,,,,,,,,,,
2013,05,1,190,1.3762,0.6538,0.5927,0.7557,0.3723,,,,,,,,,,
2013,05,1,218,1.7671,1.5541,1.3633,0.4612,0.3668,,,,,,,,,,
2013,05,1,217,1.363,1.5723,1.2297,0.4704,0.4333,,,,,,,,,,
2013,05,1,215,1.5556,1.5037,1.0445,0.4852,0.5222,,,,,,,,,,
2013,05,1,206,1.3745,1.3745,1.0392,0.7076,0.5761,,,,,,,,,,
2013,05,1,200,1.4334,1.7445,1.0111,0.5519,0.4148,,,,,,,,,,
2013,05,1,221,1.7037,1.8296,1.1074,0.5037,0.4963,,,,,,,,,,
2013,05,1,220,1.5743,2.0151,1.0631,0.8446,0.4001,,,,,,,,,,
2013,06,2,226,2.0042,1.4726,1.0484,0.5335,0.3908,0.4094,,,,,,,,,
