"","id","fish","agecap","lencap","anu1","anu2","anu3","anu4","anu5","anu6","anu7","anu8","anu9","radcap","rad1","rad2","rad3","rad4","rad5","rad6","rad7","rad8","rad9","zone","prop_age2","prop_age3"
"428",2680,179,4,195,1.78,1.23,0.55,0.31,NA,NA,NA,NA,NA,3.87,1.78,3.01,3.56,3.87,NA,NA,NA,NA,NA,"A4",0.777777777777778,0.919896640826873
"429",2683,179,4,195,2.21,1.26,0.57,0.23,NA,NA,NA,NA,NA,4.27,2.21,3.47,4.04,4.27,NA,NA,NA,NA,NA,"A6",0.812646370023419,0.946135831381733
"430",2684,179,4,195,2.34,1.19,0.55,0.35,NA,NA,NA,NA,NA,4.43,2.34,3.53,4.08,4.43,NA,NA,NA,NA,NA,"A6",0.796839729119639,0.920993227990971
"431",2731,183,4,185,1.88,1.37,1.06,0.58,NA,NA,NA,NA,NA,4.89,1.88,3.25,4.31,4.89,NA,NA,NA,NA,NA,"A1",0.664621676891616,0.881390593047035
"432",2733,183,4,185,1.8,1.32,1.22,0.49,NA,NA,NA,NA,NA,4.83,1.8,3.12,4.34,4.83,NA,NA,NA,NA,NA,"A1",0.645962732919255,0.898550724637681
"433",2735,183,4,185,1.87,1.33,1.2,0.69,NA,NA,NA,NA,NA,5.09,1.87,3.2,4.4,5.09,NA,NA,NA,NA,NA,"A2",0.6286836935167,0.864440078585462
"434",2736,183,4,185,1.8,1.27,1.28,0.68,NA,NA,NA,NA,NA,5.03,1.8,3.07,4.35,5.03,NA,NA,NA,NA,NA,"A2",0.610337972166998,0.864811133200795
"435",2739,183,4,185,1.83,1.09,1.17,0.61,NA,NA,NA,NA,NA,4.7,1.83,2.92,4.09,4.7,NA,NA,NA,NA,NA,"A3",0.621276595744681,0.870212765957447
"436",2737,183,4,185,2,1.07,1.18,0.58,NA,NA,NA,NA,NA,4.83,2,3.07,4.25,4.83,NA,NA,NA,NA,NA,"A3",0.635610766045549,0.87991718426501
"437",2741,183,4,185,1.12,0.62,0.66,0.35,NA,NA,NA,NA,NA,2.75,1.12,1.74,2.4,2.75,NA,NA,NA,NA,NA,"A4",0.632727272727273,0.872727272727273
"438",2740,183,4,185,1.28,0.73,0.62,0.38,NA,NA,NA,NA,NA,3.01,1.28,2.01,2.63,3.01,NA,NA,NA,NA,NA,"A4",0.667774086378737,0.87375415282392
"439",2743,183,4,185,1.95,1.21,0.99,0.61,NA,NA,NA,NA,NA,4.76,1.95,3.16,4.15,4.76,NA,NA,NA,NA,NA,"A6",0.663865546218487,0.871848739495798
"440",2745,183,4,185,1.71,1.13,0.75,0.46,NA,NA,NA,NA,NA,4.05,1.71,2.84,3.59,4.05,NA,NA,NA,NA,NA,"A6",0.701234567901235,0.88641975308642
"441",2748,184,4,181,2.36,1.39,0.62,0.26,NA,NA,NA,NA,NA,4.63,2.36,3.75,4.37,4.63,NA,NA,NA,NA,NA,"A1",0.809935205183585,0.943844492440605
"442",2746,184,4,181,2.33,1.33,0.53,0.37,NA,NA,NA,NA,NA,4.56,2.33,3.66,4.19,4.56,NA,NA,NA,NA,NA,"A1",0.802631578947368,0.918859649122807
"443",2750,184,4,181,2.48,1.36,0.64,0.35,NA,NA,NA,NA,NA,4.83,2.48,3.84,4.48,4.83,NA,NA,NA,NA,NA,"A2",0.795031055900621,0.927536231884058
"444",2751,184,4,181,2.02,1.08,0.5,0.31,NA,NA,NA,NA,NA,3.91,2.02,3.1,3.6,3.91,NA,NA,NA,NA,NA,"A2",0.792838874680307,0.920716112531969
"445",2753,184,4,181,2.41,1.44,0.48,0.26,NA,NA,NA,NA,NA,4.59,2.41,3.85,4.33,4.59,NA,NA,NA,NA,NA,"A3",0.838779956427015,0.943355119825708
"446",2752,184,4,181,2.43,1.41,0.58,0.26,NA,NA,NA,NA,NA,4.68,2.43,3.84,4.42,4.68,NA,NA,NA,NA,NA,"A3",0.82051282051282,0.944444444444445
"447",2757,184,4,181,1.63,1.03,0.45,0.25,NA,NA,NA,NA,NA,3.36,1.63,2.66,3.11,3.36,NA,NA,NA,NA,NA,"A4",0.791666666666667,0.925595238095238
"448",2756,184,4,181,1.55,1,0.42,0.25,NA,NA,NA,NA,NA,3.22,1.55,2.55,2.97,3.22,NA,NA,NA,NA,NA,"A4",0.791925465838509,0.922360248447205
"449",2758,184,4,181,2.51,1.22,0.43,0.35,NA,NA,NA,NA,NA,4.51,2.51,3.73,4.16,4.51,NA,NA,NA,NA,NA,"A6",0.827050997782705,0.922394678492239
"450",2760,184,4,181,2.78,1.46,0.55,0.25,NA,NA,NA,NA,NA,5.04,2.78,4.24,4.79,5.04,NA,NA,NA,NA,NA,"A6",0.841269841269841,0.950396825396825
"451",2763,185,4,190,1.51,1.77,0.97,0.56,NA,NA,NA,NA,NA,4.81,1.51,3.28,4.25,4.81,NA,NA,NA,NA,NA,"A1",0.681912681912682,0.883575883575884
"452",2761,185,4,190,1.57,1.52,1.01,0.45,NA,NA,NA,NA,NA,4.55,1.57,3.09,4.1,4.55,NA,NA,NA,NA,NA,"A1",0.679120879120879,0.901098901098901
"453",2765,185,4,190,1.49,1.57,1.01,0.65,NA,NA,NA,NA,NA,4.72,1.49,3.06,4.07,4.72,NA,NA,NA,NA,NA,"A2",0.648305084745763,0.86228813559322
"454",2764,185,4,190,1.32,1.41,0.92,0.46,NA,NA,NA,NA,NA,4.11,1.32,2.73,3.65,4.11,NA,NA,NA,NA,NA,"A2",0.664233576642336,0.888077858880779
"455",2768,185,4,190,1.48,1.71,1,0.53,NA,NA,NA,NA,NA,4.72,1.48,3.19,4.19,4.72,NA,NA,NA,NA,NA,"A3",0.675847457627119,0.88771186440678
"456",2769,185,4,190,1.71,1.86,1.15,0.51,NA,NA,NA,NA,NA,5.23,1.71,3.57,4.72,5.23,NA,NA,NA,NA,NA,"A3",0.682600382409178,0.902485659655832
"457",2770,185,4,190,1.19,1.34,0.8,0.5,NA,NA,NA,NA,NA,3.83,1.19,2.53,3.33,3.83,NA,NA,NA,NA,NA,"A4",0.660574412532637,0.869451697127937
"458",2772,185,4,190,1.27,1.27,0.85,0.45,NA,NA,NA,NA,NA,3.84,1.27,2.54,3.39,3.84,NA,NA,NA,NA,NA,"A4",0.661458333333333,0.8828125
"459",2773,185,4,190,1.73,1.87,1.14,0.58,NA,NA,NA,NA,NA,5.32,1.73,3.6,4.74,5.32,NA,NA,NA,NA,NA,"A6",0.676691729323308,0.890977443609023
"460",2775,185,4,190,1.34,1.44,0.75,0.39,NA,NA,NA,NA,NA,3.92,1.34,2.78,3.53,3.92,NA,NA,NA,NA,NA,"A6",0.709183673469388,0.900510204081633
"461",2821,189,4,196,1.56,1.73,0.72,0.36,NA,NA,NA,NA,NA,4.37,1.56,3.29,4.01,4.37,NA,NA,NA,NA,NA,"A1",0.752860411899314,0.917620137299771
"462",2822,189,4,196,1.36,1.71,0.57,0.32,NA,NA,NA,NA,NA,3.96,1.36,3.07,3.64,3.96,NA,NA,NA,NA,NA,"A1",0.775252525252525,0.919191919191919
"463",2825,189,4,196,1.77,1.93,0.83,0.49,NA,NA,NA,NA,NA,5.02,1.77,3.7,4.53,5.02,NA,NA,NA,NA,NA,"A2",0.737051792828685,0.902390438247012
"464",2826,189,4,196,1.66,1.91,0.77,0.51,NA,NA,NA,NA,NA,4.85,1.66,3.57,4.34,4.85,NA,NA,NA,NA,NA,"A2",0.736082474226804,0.894845360824742
"465",2828,189,4,196,1.66,2.05,0.87,0.42,NA,NA,NA,NA,NA,5,1.66,3.71,4.58,5,NA,NA,NA,NA,NA,"A3",0.742,0.916
"466",2827,189,4,196,1.81,1.99,1.02,0.36,NA,NA,NA,NA,NA,5.18,1.81,3.8,4.82,5.18,NA,NA,NA,NA,NA,"A3",0.733590733590734,0.930501930501931
"467",2831,189,4,196,1.26,1.31,0.5,0.32,NA,NA,NA,NA,NA,3.39,1.26,2.57,3.07,3.39,NA,NA,NA,NA,NA,"A4",0.75811209439528,0.905604719764012
"468",2832,189,4,196,1.38,1.25,0.57,0.26,NA,NA,NA,NA,NA,3.46,1.38,2.63,3.2,3.46,NA,NA,NA,NA,NA,"A4",0.760115606936416,0.92485549132948
"469",2834,189,4,196,1.53,1.51,0.57,0.3,NA,NA,NA,NA,NA,3.91,1.53,3.04,3.61,3.91,NA,NA,NA,NA,NA,"A6",0.777493606138107,0.923273657289002
"470",2835,189,4,196,1.27,1.34,0.5,0.25,NA,NA,NA,NA,NA,3.36,1.27,2.61,3.11,3.36,NA,NA,NA,NA,NA,"A6",0.776785714285714,0.925595238095238
"471",2897,194,4,186,2.69,1.41,0.5,0.21,NA,NA,NA,NA,NA,4.81,2.69,4.1,4.6,4.81,NA,NA,NA,NA,NA,"A1",0.852390852390852,0.956340956340956
"472",2896,194,4,186,2.09,1.21,0.58,0.19,NA,NA,NA,NA,NA,4.07,2.09,3.3,3.88,4.07,NA,NA,NA,NA,NA,"A1",0.810810810810811,0.953316953316953
"473",2900,194,4,186,2.3,1.4,0.7,0.21,NA,NA,NA,NA,NA,4.61,2.3,3.7,4.4,4.61,NA,NA,NA,NA,NA,"A2",0.802603036876356,0.954446854663774
"474",2899,194,4,186,2.34,1.5,0.63,0.25,NA,NA,NA,NA,NA,4.72,2.34,3.84,4.47,4.72,NA,NA,NA,NA,NA,"A2",0.813559322033898,0.947033898305085
"475",2902,194,4,186,2.2,1.21,0.52,0.25,NA,NA,NA,NA,NA,4.18,2.2,3.41,3.93,4.18,NA,NA,NA,NA,NA,"A3",0.815789473684211,0.940191387559809
"476",2904,194,4,186,2.14,1.15,0.57,0.17,NA,NA,NA,NA,NA,4.03,2.14,3.29,3.86,4.03,NA,NA,NA,NA,NA,"A3",0.816377171215881,0.957816377171216
"477",2905,194,4,186,1.6,0.92,0.33,0.3,NA,NA,NA,NA,NA,3.15,1.6,2.52,2.85,3.15,NA,NA,NA,NA,NA,"A4",0.8,0.904761904761905
"478",2907,194,4,186,1.26,0.77,0.38,0.12,NA,NA,NA,NA,NA,2.53,1.26,2.03,2.41,2.53,NA,NA,NA,NA,NA,"A4",0.802371541501976,0.952569169960474
"479",2909,194,4,186,2.24,1.16,0.59,0.16,NA,NA,NA,NA,NA,4.15,2.24,3.4,3.99,4.15,NA,NA,NA,NA,NA,"A6",0.819277108433735,0.96144578313253
"480",2908,194,4,186,2.26,1.13,0.55,0.12,NA,NA,NA,NA,NA,4.06,2.26,3.39,3.94,4.06,NA,NA,NA,NA,NA,"A6",0.834975369458128,0.970443349753695
"481",2973,199,4,178,1.76,1.16,0.95,0.45,NA,NA,NA,NA,NA,4.32,1.76,2.92,3.87,4.32,NA,NA,NA,NA,NA,"A1",0.675925925925926,0.895833333333333
"482",2972,199,4,178,1.42,1.09,0.76,0.36,NA,NA,NA,NA,NA,3.63,1.42,2.51,3.27,3.63,NA,NA,NA,NA,NA,"A1",0.691460055096419,0.900826446280992
"483",2976,199,4,178,1.69,1.28,0.97,0.42,NA,NA,NA,NA,NA,4.36,1.69,2.97,3.94,4.36,NA,NA,NA,NA,NA,"A2",0.681192660550459,0.903669724770642
"484",2975,199,4,178,1.6,1.29,0.79,0.4,NA,NA,NA,NA,NA,4.08,1.6,2.89,3.68,4.08,NA,NA,NA,NA,NA,"A2",0.708333333333333,0.901960784313726
"485",2978,199,4,178,1.62,1.41,0.85,0.4,NA,NA,NA,NA,NA,4.28,1.62,3.03,3.88,4.28,NA,NA,NA,NA,NA,"A3",0.707943925233645,0.906542056074766
"486",2979,199,4,178,1.69,1.39,0.82,0.38,NA,NA,NA,NA,NA,4.28,1.69,3.08,3.9,4.28,NA,NA,NA,NA,NA,"A3",0.719626168224299,0.911214953271028
"487",2980,199,4,178,1.4,1.07,0.76,0.35,NA,NA,NA,NA,NA,3.58,1.4,2.47,3.23,3.58,NA,NA,NA,NA,NA,"A4",0.689944134078212,0.902234636871508
"488",2981,199,4,178,1.27,0.99,0.68,0.25,NA,NA,NA,NA,NA,3.19,1.27,2.26,2.94,3.19,NA,NA,NA,NA,NA,"A4",0.70846394984326,0.921630094043887
"489",2984,199,4,178,1.37,0.97,0.52,0.18,NA,NA,NA,NA,NA,3.04,1.37,2.34,2.86,3.04,NA,NA,NA,NA,NA,"A6",0.769736842105263,0.940789473684211
"490",2985,199,4,178,1.03,0.73,0.37,0.12,NA,NA,NA,NA,NA,2.25,1.03,1.76,2.13,2.25,NA,NA,NA,NA,NA,"A6",0.782222222222222,0.946666666666667
"491",3136,210,4,192,2.27,1.49,0.84,0.31,NA,NA,NA,NA,NA,4.91,2.27,3.76,4.6,4.91,NA,NA,NA,NA,NA,"A1",0.765784114052953,0.936863543788187
"492",3138,210,4,192,2.25,1.42,0.81,0.3,NA,NA,NA,NA,NA,4.78,2.25,3.67,4.48,4.78,NA,NA,NA,NA,NA,"A1",0.767782426778243,0.937238493723849
"493",3139,210,4,192,2.02,1.15,0.58,0.18,NA,NA,NA,NA,NA,3.93,2.02,3.17,3.75,3.93,NA,NA,NA,NA,NA,"A2",0.806615776081425,0.954198473282443
"494",3140,210,4,192,2.37,1.49,0.91,0.32,NA,NA,NA,NA,NA,5.09,2.37,3.86,4.77,5.09,NA,NA,NA,NA,NA,"A2",0.758349705304519,0.93713163064833
"495",3144,210,4,192,2.41,1.51,0.89,0.24,NA,NA,NA,NA,NA,5.05,2.41,3.92,4.81,5.05,NA,NA,NA,NA,NA,"A3",0.776237623762376,0.952475247524752
"496",3143,210,4,192,2.64,1.53,0.86,0.33,NA,NA,NA,NA,NA,5.36,2.64,4.17,5.03,5.36,NA,NA,NA,NA,NA,"A3",0.777985074626866,0.938432835820896
"497",3145,210,4,192,1.6,0.91,0.61,0.18,NA,NA,NA,NA,NA,3.3,1.6,2.51,3.12,3.3,NA,NA,NA,NA,NA,"A4",0.760606060606061,0.945454545454546
"498",3147,210,4,192,1.62,0.89,0.59,0.21,NA,NA,NA,NA,NA,3.31,1.62,2.51,3.1,3.31,NA,NA,NA,NA,NA,"A4",0.758308157099698,0.936555891238671
"499",3148,210,4,192,2.58,1.36,0.96,0.16,NA,NA,NA,NA,NA,5.06,2.58,3.94,4.9,5.06,NA,NA,NA,NA,NA,"A6",0.778656126482214,0.968379446640316
"500",3149,210,4,192,2.41,1.45,0.89,0.26,NA,NA,NA,NA,NA,5.01,2.41,3.86,4.75,5.01,NA,NA,NA,NA,NA,"A6",0.770459081836327,0.94810379241517
"501",3168,212,4,169,1.97,0.87,0.83,0.31,NA,NA,NA,NA,NA,3.98,1.97,2.84,3.67,3.98,NA,NA,NA,NA,NA,"A1",0.71356783919598,0.922110552763819
"502",3167,212,4,169,1.93,1.05,0.91,0.22,NA,NA,NA,NA,NA,4.11,1.93,2.98,3.89,4.11,NA,NA,NA,NA,NA,"A1",0.725060827250608,0.94647201946472
"503",3171,212,4,169,1.84,0.86,0.8,0.25,NA,NA,NA,NA,NA,3.75,1.84,2.7,3.5,3.75,NA,NA,NA,NA,NA,"A2",0.72,0.933333333333333
"504",3170,212,4,169,2.15,1.09,0.96,0.25,NA,NA,NA,NA,NA,4.45,2.15,3.24,4.2,4.45,NA,NA,NA,NA,NA,"A2",0.728089887640449,0.943820224719101
"505",3173,212,4,169,2.2,1.04,1.05,0.25,NA,NA,NA,NA,NA,4.54,2.2,3.24,4.29,4.54,NA,NA,NA,NA,NA,"A3",0.713656387665198,0.944933920704846
"506",3172,212,4,169,2.15,0.99,1.06,0.17,NA,NA,NA,NA,NA,4.37,2.15,3.14,4.2,4.37,NA,NA,NA,NA,NA,"A3",0.718535469107551,0.961098398169336
"507",3176,212,4,169,1.64,0.83,0.72,0.29,NA,NA,NA,NA,NA,3.48,1.64,2.47,3.19,3.48,NA,NA,NA,NA,NA,"A4",0.709770114942529,0.916666666666667
"508",3177,212,4,169,1.76,0.91,0.77,0.16,NA,NA,NA,NA,NA,3.6,1.76,2.67,3.44,3.6,NA,NA,NA,NA,NA,"A4",0.741666666666667,0.955555555555555
"509",3179,212,4,169,2.39,1.07,0.88,0.21,NA,NA,NA,NA,NA,4.55,2.39,3.46,4.34,4.55,NA,NA,NA,NA,NA,"A6",0.760439560439561,0.953846153846154
"510",3180,212,4,169,2.08,1.04,0.6,0.26,NA,NA,NA,NA,NA,3.98,2.08,3.12,3.72,3.98,NA,NA,NA,NA,NA,"A6",0.78391959798995,0.934673366834171
"511",3213,215,4,197,1.8,1.42,1.08,0.65,NA,NA,NA,NA,NA,4.95,1.8,3.22,4.3,4.95,NA,NA,NA,NA,NA,"A1",0.65050505050505,0.868686868686869
"512",3211,215,4,197,1.82,1.46,1.09,0.7,NA,NA,NA,NA,NA,5.07,1.82,3.28,4.37,5.07,NA,NA,NA,NA,NA,"A1",0.646942800788955,0.861932938856016
"513",3215,215,4,197,1.66,1.23,1,0.51,NA,NA,NA,NA,NA,4.4,1.66,2.89,3.89,4.4,NA,NA,NA,NA,NA,"A2",0.656818181818182,0.884090909090909
"514",3216,215,4,197,1.4,1.12,0.79,0.58,NA,NA,NA,NA,NA,3.89,1.4,2.52,3.31,3.89,NA,NA,NA,NA,NA,"A2",0.647814910025707,0.850899742930591
"515",3219,215,4,197,1.86,1.5,0.97,0.74,NA,NA,NA,NA,NA,5.07,1.86,3.36,4.33,5.07,NA,NA,NA,NA,NA,"A3",0.662721893491124,0.854043392504931
"516",3217,215,4,197,1.68,1.23,1.28,0.65,NA,NA,NA,NA,NA,4.84,1.68,2.91,4.19,4.84,NA,NA,NA,NA,NA,"A3",0.601239669421488,0.865702479338843
"517",3222,215,4,197,1.39,1.17,0.87,0.61,NA,NA,NA,NA,NA,4.04,1.39,2.56,3.43,4.04,NA,NA,NA,NA,NA,"A4",0.633663366336634,0.849009900990099
"518",3220,215,4,197,1.44,1.17,0.9,0.52,NA,NA,NA,NA,NA,4.03,1.44,2.61,3.51,4.03,NA,NA,NA,NA,NA,"A4",0.647642679900744,0.870967741935484
"519",3224,215,4,197,1.86,1.59,0.95,0.61,NA,NA,NA,NA,NA,5.01,1.86,3.45,4.4,5.01,NA,NA,NA,NA,NA,"A6",0.688622754491018,0.878243512974052
"520",3223,215,4,197,1.82,1.14,0.93,0.48,NA,NA,NA,NA,NA,4.37,1.82,2.96,3.89,4.37,NA,NA,NA,NA,NA,"A6",0.677345537757437,0.890160183066362
"521",3271,219,4,181,2.34,1.06,0.6,0.32,NA,NA,NA,NA,NA,4.32,2.34,3.4,4,4.32,NA,NA,NA,NA,NA,"A1",0.787037037037037,0.925925925925926
"522",3272,219,4,181,2.56,1.21,0.64,0.3,NA,NA,NA,NA,NA,4.71,2.56,3.77,4.41,4.71,NA,NA,NA,NA,NA,"A1",0.800424628450106,0.936305732484076
"523",3274,219,4,181,2.31,0.98,0.38,0.34,NA,NA,NA,NA,NA,4.01,2.31,3.29,3.67,4.01,NA,NA,NA,NA,NA,"A2",0.820448877805486,0.915211970074813
"524",3275,219,4,181,2.37,0.93,0.63,0.24,NA,NA,NA,NA,NA,4.17,2.37,3.3,3.93,4.17,NA,NA,NA,NA,NA,"A2",0.79136690647482,0.942446043165468
"525",3278,219,4,181,2.78,1.18,0.71,0.35,NA,NA,NA,NA,NA,5.02,2.78,3.96,4.67,5.02,NA,NA,NA,NA,NA,"A3",0.788844621513944,0.930278884462151
"526",3279,219,4,181,2.52,1.08,0.63,0.34,NA,NA,NA,NA,NA,4.57,2.52,3.6,4.23,4.57,NA,NA,NA,NA,NA,"A3",0.787746170678337,0.925601750547046
"527",3282,219,4,181,1.88,0.9,0.54,0.28,NA,NA,NA,NA,NA,3.6,1.88,2.78,3.32,3.6,NA,NA,NA,NA,NA,"A4",0.772222222222222,0.922222222222222
"528",3280,219,4,181,1.74,1.01,0.54,0.36,NA,NA,NA,NA,NA,3.65,1.74,2.75,3.29,3.65,NA,NA,NA,NA,NA,"A4",0.753424657534247,0.901369863013699
"529",3284,219,4,181,2.46,1.11,0.6,0.32,NA,NA,NA,NA,NA,4.49,2.46,3.57,4.17,4.49,NA,NA,NA,NA,NA,"A6",0.795100222717149,0.928730512249443
"530",3283,219,4,181,2.81,0.93,0.6,0.26,NA,NA,NA,NA,NA,4.6,2.81,3.74,4.34,4.6,NA,NA,NA,NA,NA,"A6",0.81304347826087,0.943478260869565
"531",3288,220,4,189,2.18,1.55,0.7,0.35,NA,NA,NA,NA,NA,4.78,2.18,3.73,4.43,4.78,NA,NA,NA,NA,NA,"A1",0.780334728033473,0.926778242677824
"532",3287,220,4,189,2.23,1.39,0.81,0.31,NA,NA,NA,NA,NA,4.74,2.23,3.62,4.43,4.74,NA,NA,NA,NA,NA,"A1",0.763713080168776,0.934599156118143
"533",3289,220,4,189,2.11,1.24,0.72,0.3,NA,NA,NA,NA,NA,4.37,2.11,3.35,4.07,4.37,NA,NA,NA,NA,NA,"A2",0.766590389016018,0.931350114416476
"534",3290,220,4,189,2.14,1.55,0.72,0.25,NA,NA,NA,NA,NA,4.66,2.14,3.69,4.41,4.66,NA,NA,NA,NA,NA,"A2",0.791845493562232,0.946351931330472
"535",3293,220,4,189,2.17,1.43,0.8,0.27,NA,NA,NA,NA,NA,4.67,2.17,3.6,4.4,4.67,NA,NA,NA,NA,NA,"A3",0.770877944325482,0.942184154175589
"536",3294,220,4,189,1.97,1.41,0.93,0.2,NA,NA,NA,NA,NA,4.51,1.97,3.38,4.31,4.51,NA,NA,NA,NA,NA,"A3",0.749445676274945,0.955654101995565
"537",3296,220,4,189,1.77,1.2,0.57,0.25,NA,NA,NA,NA,NA,3.79,1.77,2.97,3.54,3.79,NA,NA,NA,NA,NA,"A4",0.783641160949868,0.934036939313984
"538",3295,220,4,189,1.83,1.06,0.61,0.2,NA,NA,NA,NA,NA,3.7,1.83,2.89,3.5,3.7,NA,NA,NA,NA,NA,"A4",0.781081081081081,0.945945945945946
"539",3298,220,4,189,2.21,1.25,0.69,0.28,NA,NA,NA,NA,NA,4.43,2.21,3.46,4.15,4.43,NA,NA,NA,NA,NA,"A6",0.781038374717833,0.936794582392777
"540",3299,220,4,189,2.19,1.34,0.75,0.22,NA,NA,NA,NA,NA,4.5,2.19,3.53,4.28,4.5,NA,NA,NA,NA,NA,"A6",0.784444444444444,0.951111111111111
"541",3347,224,4,191,2.58,1.46,0.78,0.36,NA,NA,NA,NA,NA,5.18,2.58,4.04,4.82,5.18,NA,NA,NA,NA,NA,"A1",0.77992277992278,0.930501930501931
"542",3346,224,4,191,2.54,1.41,0.74,0.35,NA,NA,NA,NA,NA,5.04,2.54,3.95,4.69,5.04,NA,NA,NA,NA,NA,"A1",0.783730158730159,0.930555555555556
"543",3350,224,4,191,2.52,1.63,0.81,0.39,NA,NA,NA,NA,NA,5.35,2.52,4.15,4.96,5.35,NA,NA,NA,NA,NA,"A2",0.775700934579439,0.927102803738318
"544",3349,224,4,191,2.34,1.38,0.79,0.4,NA,NA,NA,NA,NA,4.91,2.34,3.72,4.51,4.91,NA,NA,NA,NA,NA,"A2",0.757637474541751,0.918533604887984
"545",3353,224,4,191,2.81,1.6,0.65,0.41,NA,NA,NA,NA,NA,5.47,2.81,4.41,5.06,5.47,NA,NA,NA,NA,NA,"A3",0.806215722120658,0.925045703839123
"546",3352,224,4,191,2.81,1.56,0.88,0.41,NA,NA,NA,NA,NA,5.66,2.81,4.37,5.25,5.66,NA,NA,NA,NA,NA,"A3",0.77208480565371,0.92756183745583
"547",3356,224,4,191,1.98,1.19,0.65,0.32,NA,NA,NA,NA,NA,4.14,1.98,3.17,3.82,4.14,NA,NA,NA,NA,NA,"A4",0.765700483091788,0.922705314009662
"548",3355,224,4,191,1.92,1.16,0.53,0.3,NA,NA,NA,NA,NA,3.91,1.92,3.08,3.61,3.91,NA,NA,NA,NA,NA,"A4",0.78772378516624,0.923273657289003
"549",3360,224,4,191,2.45,1.37,0.75,0.26,NA,NA,NA,NA,NA,4.83,2.45,3.82,4.57,4.83,NA,NA,NA,NA,NA,"A6",0.790890269151139,0.946169772256729
"550",3359,224,4,191,2.68,1.45,0.69,0.45,NA,NA,NA,NA,NA,5.27,2.68,4.13,4.82,5.27,NA,NA,NA,NA,NA,"A6",0.783681214421252,0.9146110056926
"551",3392,227,4,194,2.27,1.48,0.96,0.41,NA,NA,NA,NA,NA,5.12,2.27,3.75,4.71,5.12,NA,NA,NA,NA,NA,"A1",0.732421875,0.919921875
"552",3393,227,4,194,2.18,1.52,0.85,0.46,NA,NA,NA,NA,NA,5.01,2.18,3.7,4.55,5.01,NA,NA,NA,NA,NA,"A1",0.738522954091816,0.908183632734531
"553",3395,227,4,194,2.19,1.48,0.99,0.45,NA,NA,NA,NA,NA,5.11,2.19,3.67,4.66,5.11,NA,NA,NA,NA,NA,"A2",0.718199608610567,0.911937377690802
"554",3394,227,4,194,1.98,1.51,0.98,0.48,NA,NA,NA,NA,NA,4.95,1.98,3.49,4.47,4.95,NA,NA,NA,NA,NA,"A2",0.705050505050505,0.903030303030303
"555",3397,227,4,194,2.2,1.62,0.99,0.42,NA,NA,NA,NA,NA,5.23,2.2,3.82,4.81,5.23,NA,NA,NA,NA,NA,"A3",0.730401529636711,0.919694072657744
"556",3399,227,4,194,2.06,1.5,0.95,0.19,NA,NA,NA,NA,NA,4.7,2.06,3.56,4.51,4.7,NA,NA,NA,NA,NA,"A3",0.757446808510638,0.959574468085106
"557",3401,227,4,194,1.43,0.96,0.63,0.26,NA,NA,NA,NA,NA,3.28,1.43,2.39,3.02,3.28,NA,NA,NA,NA,NA,"A4",0.728658536585366,0.920731707317073
"558",3400,227,4,194,1.54,1.13,0.6,0.29,NA,NA,NA,NA,NA,3.56,1.54,2.67,3.27,3.56,NA,NA,NA,NA,NA,"A4",0.75,0.918539325842697
"559",3403,227,4,194,2.23,1.03,0.64,0.26,NA,NA,NA,NA,NA,4.16,2.23,3.26,3.9,4.16,NA,NA,NA,NA,NA,"A6",0.783653846153846,0.9375
"560",3404,227,4,194,2.23,0.92,0.73,0.22,NA,NA,NA,NA,NA,4.1,2.23,3.15,3.88,4.1,NA,NA,NA,NA,NA,"A6",0.768292682926829,0.946341463414634
"561",3436,230,4,193,2.34,1.2,0.79,0.32,NA,NA,NA,NA,NA,4.65,2.34,3.54,4.33,4.65,NA,NA,NA,NA,NA,"A1",0.761290322580645,0.931182795698925
"562",3437,230,4,193,2.41,1.24,0.78,0.36,NA,NA,NA,NA,NA,4.79,2.41,3.65,4.43,4.79,NA,NA,NA,NA,NA,"A1",0.762004175365344,0.924843423799583
"563",3441,230,4,193,2.11,1.21,0.71,0.3,NA,NA,NA,NA,NA,4.33,2.11,3.32,4.03,4.33,NA,NA,NA,NA,NA,"A2",0.766743648960739,0.930715935334873
"564",3440,230,4,193,1.74,0.86,0.49,0.21,NA,NA,NA,NA,NA,3.3,1.74,2.6,3.09,3.3,NA,NA,NA,NA,NA,"A2",0.787878787878788,0.936363636363636
"565",3443,230,4,193,2.39,1.27,0.76,0.37,NA,NA,NA,NA,NA,4.79,2.39,3.66,4.42,4.79,NA,NA,NA,NA,NA,"A3",0.764091858037578,0.922755741127349
"566",3442,230,4,193,2.25,1.19,0.76,0.24,NA,NA,NA,NA,NA,4.44,2.25,3.44,4.2,4.44,NA,NA,NA,NA,NA,"A3",0.774774774774775,0.945945945945946
"567",3445,230,4,193,1.5,0.88,0.5,0.27,NA,NA,NA,NA,NA,3.15,1.5,2.38,2.88,3.15,NA,NA,NA,NA,NA,"A4",0.755555555555556,0.914285714285714
"568",3446,230,4,193,1.62,0.9,0.73,0.26,NA,NA,NA,NA,NA,3.51,1.62,2.52,3.25,3.51,NA,NA,NA,NA,NA,"A4",0.717948717948718,0.925925925925926
"569",3448,230,4,193,2.33,1.4,0.63,0.37,NA,NA,NA,NA,NA,4.73,2.33,3.73,4.36,4.73,NA,NA,NA,NA,NA,"A6",0.788583509513742,0.921775898520085
