"","fish","agei","lencap","agecap","A1","A2","A3","A4","A6"
"345",86,2,208,6,151.607228931795,149.724428618842,147.871848391462,149.183207780034,134.891689533055
"346",86,3,208,6,179.465949981339,177.109850199579,176.653736501852,175.398121075199,168.473098284117
"347",86,4,208,6,189.526622473886,191.586537802167,184.767059967985,185.938868936936,180.892962750679
"348",86,5,208,6,201.235262425415,201.268552784301,199.886676533867,196.969434468468,201.626291043295
"349",86,6,208,6,208,208,208,208,208
"350",87,1,179,4,105.269921044117,98.1865266345446,90.6970500790634,97.3141279674845,46.166555741936
"351",87,2,179,4,143.183066614507,137.85263809965,138.054352269113,143.738594431686,128.552055942394
"352",87,3,179,4,167.653067979121,164.472255379553,164.805587240303,169.393788733232,161.464420649256
"353",87,4,179,4,179,179,179,179,179
"354",88,1,166,2,113.618585415172,113.842715040468,110.188094744955,110.490839854941,70.8223920397667
"355",88,2,166,2,166,166,166,166,166
"356",89,1,211,6,113.827673435916,109.940659379672,107.179560605716,98.0191084244017,53.255047424766
"357",89,2,211,6,166.946591125263,168.279049306817,165.705628956598,163.604385649273,144.919407224636
"358",89,3,211,6,184.329547550708,186.276098736928,178.735335292992,182.300904884026,168.127783676605
"359",89,4,211,6,195.094733371726,196.758584741121,193.064937686943,193.569502060939,183.467656295483
"360",89,5,211,6,203.543699481195,203.681540701457,202.194955850666,203.909608980622,197.233828147741
"361",89,6,211,6,211,211,211,211,211
"362",90,1,205,4,120.789570249399,120.026144448718,114.146291694572,110.289697736112,81.2333488751749
"363",90,2,205,4,167.760466182404,165.221537068504,160.89636757748,160.767981382971,146.848812178867
"364",90,3,205,4,192.264429681132,189.878595998056,187.484598830471,189.636913152996,182.775631600645
"365",90,4,205,4,205,205,205,205,205
"366",91,1,157,4,87.6264808858403,85.4004788938664,83.6383599079402,88.2658806390148,29.9672658447294
"367",91,2,157,4,121.550198050561,118.306794745834,118.68157473333,120.103790532055,101.179974081687
"368",91,3,157,4,150.009254331908,151.524828143202,149.798406994392,151.3837918768,148.711520838597
"369",91,4,157,4,157,157,157,157,157
"370",92,1,170,3,114.85386386929,114.438793905277,109.026749312329,110.572673976059,54.0852987693267
"371",92,2,170,3,150.794210486838,149.279965324798,150.963257395294,144.619545879558,134.110312088377
"372",92,3,170,3,170,170,170,170,170
"373",93,1,192,4,112.71950212121,108.779454739741,108.555077957399,100.795142782282,62.6516141700705
"374",93,2,192,4,155.626514041135,153.161234147683,154.343222194854,148.759332234971,135.468955602717
"375",93,3,192,4,179.362705150066,179.301262280475,181.008749276171,175.64843723152,176.571442665394
"376",93,4,192,4,192,192,192,192,192
"377",94,1,169,3,103.532636060615,90.4321346843264,92.6795831360758,94.9064439409569,45.4317716281336
"378",94,2,169,3,152.635927041653,150.471192887305,152.203367504441,149.983003670521,138.527891634318
"379",94,3,169,3,169,169,169,169,169
"380",95,1,221,6,94.7694727522231,94.5449203210198,95.9822360946421,90.6020558030111,40.6388067724713
"381",95,2,221,6,163.159696390989,155.544182973857,156.654959364992,159.703906910839,137.630006407311
"382",95,3,221,6,189.35105638616,186.42805682919,191.399208998735,190.102018288545,181.128316743666
"383",95,4,221,6,203.051552742829,201.025036743015,201.966908890236,203.389002627671,197.56551837608
"384",95,5,221,6,214.726503644604,214.085517228396,213.235378339483,213.009316887101,212.114735680313
"385",95,6,221,6,221,221,221,221,221
"386",96,1,192,6,87.3408631476799,86.7513428339817,91.1827277827296,81.2625041549704,51.9518378929547
"387",96,2,192,6,144.128737946999,136.219252988096,137.809790118656,138.001281718296,116.161556450875
"388",96,3,192,6,166.107906909027,159.826039357333,162.540250179487,162.7110978054,151.17765715677
"389",96,4,192,6,175.765410087944,172.972146442799,174.758366083121,174.182276482332,169.845331865531
"390",96,5,192,6,184.498788333128,182.921934858223,181.971544323876,184.372296700215,185.009772432049
"391",96,6,192,6,192,192,192,192,192
"392",97,1,218,6,104.941008278892,105.468590192204,98.3443016109474,94.1178662096403,49.5088746889164
"393",97,2,218,6,161.308118150991,155.143849846665,151.643278627559,154.007401334856,152.845592179063
"394",97,3,218,6,189.603562378756,183.777076663798,181.708207116639,184.381570006531,179.365889450336
"395",97,4,218,6,204.036455671049,197.557103831054,196.283769920696,198.980284194416,192.034045370664
"396",97,5,218,6,208.072435761736,206.695506107724,205.592948391846,205.945713954661,203.442915713634
"397",97,6,218,6,218,218,218,218,218
"398",98,1,184,3,108.267343405049,103.115460828189,119.266917696702,108.494839223983,62.1247630387005
"399",98,2,184,3,160.436349059709,158.556999061341,163.200814679364,157.90661869523,153.414032745403
"400",98,3,184,3,184,184,184,184,184
"401",99,1,159,2,114.718982099137,112.161102408677,113.297726691758,109.11850130662,70.9165789974166
"402",99,2,159,2,159,159,159,159,159
"403",100,1,202,6,96.9809307606666,94.7311473075711,93.5067709168779,94.814808650343,28.089039722593
"404",100,2,202,6,144.31657514735,140.548355605475,138.83955006266,137.895696290739,109.153289628402
"405",100,3,202,6,172.795665695494,170.747975596059,166.774981063367,171.038081669187,164.427838623636
"406",100,4,202,6,189.152685918864,189.49469749461,189.458382435373,185.959879567397,184.85144044242
"407",100,5,202,6,198.438498452782,198.523808890828,198.355206032038,199.225260421949,199.698890712971
"408",100,6,202,6,202,202,202,202,202
"409",101,1,212,6,98.1623947593633,93.9084789529753,90.7559430701647,92.6267518381497,29.9755543128007
"410",101,2,212,6,151.542395316523,146.820788503413,143.816148815581,148.234398270475,117.266775038194
"411",101,3,212,6,183.244030556128,177.636326783676,180.556174749545,184.057413446104,171.052592248885
"412",101,4,212,6,195.894981122729,192.037120691807,190.305134072259,196.21645790294,188.191874365372
"413",101,5,212,6,206.903631286486,206.122246438936,205.075687183114,207.211700521148,204.284112622023
"414",101,6,212,6,212,212,212,212,212
"415",102,1,205,4,114.012413570906,114.022213568372,110.388857013543,113.24724470336,71.7476206463326
"416",102,2,205,4,158.23367170347,156.691065138962,157.516733695638,156.708867772591,134.159164218497
"417",102,3,205,4,191.699784553815,190.102724639517,190.028208171537,194.149901660879,186.217947255325
"418",102,4,205,4,205,205,205,205,205
"419",103,1,190,3,114.843012744345,113.123392574416,111.715098661979,106.324670323153,60.1343852984497
"420",103,2,190,3,163.506083941856,161.10555263257,164.228783815468,157.839736566268,151.44877006446
"421",103,3,190,3,190,190,190,190,190
"422",104,1,208,6,101.863500026983,110.626636084003,95.2975838908648,96.1275952696639,41.0639912820699
"423",104,2,208,6,153.255196390777,158.232667389082,148.213871575326,153.649384929564,135.521107424754
"424",104,3,208,6,178.543088204309,183.571132581856,175.758257620464,180.88647897439,172.067097844156
"425",104,4,208,6,195.451981026401,196.291310310989,194.140568073624,197.45994780264,190.186820987967
"426",104,5,208,6,203.337336473093,203.444596512046,204.417965503112,203.796336422978,201.287013741078
"427",104,6,208,6,208,208,208,208,208
"428",105,1,201,6,81.9133782447071,81.1166464653698,74.9346623129152,73.4843224904116,29.1187855129642
"429",105,2,201,6,141.779342236429,144.171559398501,136.293139525703,141.12915021617,109.115713492261
"430",105,3,201,6,168.600719890876,169.464695712338,163.198634272,168.69572074223,151.261418041169
"431",105,4,201,6,184.307100322786,186.443312403578,183.153088696111,184.357858436697,179.959977424018
"432",105,5,201,6,193.40456348724,195.45384778983,194.040968786934,194.067779715368,193.717264400134
"433",105,6,201,6,201,201,201,201,201
"434",106,1,201,5,106.644119153671,105.295513488061,103.594871284768,96.7545329945305,52.1416325053988
"435",106,2,201,5,154.795932720996,152.464351639496,152.823915897123,147.46464464964,130.139806484823
"436",106,3,201,5,184.834952902736,184.482381983052,182.007826254225,183.636915629816,172.226622452981
"437",106,4,201,5,193.286050735377,194.462873696967,192.540114363124,191.717268914817,187.805813627244
"438",106,5,201,5,201,201,201,201,201
"439",107,1,167,3,86.0082659403375,88.1101441884305,88.6428868539241,90.0923043272658,34.8977462265257
"440",107,2,167,3,152.263242706965,144.128628767076,149.546774610596,142.095605293396,129.848175775985
"441",107,3,167,3,167,167,167,167,167
"442",108,1,194,4,107.999010105994,104.1986575138,100.879478096051,102.172976423737,60.499935369925
"443",108,2,194,4,158.25391108633,153.625296436558,151.922794441626,155.106601659883,138.135567121874
"444",108,3,194,4,181.863170127328,180.043971707352,181.459842103779,184.348796209817,178.71421467605
"445",108,4,194,4,194,194,194,194,194
"446",109,1,202,6,96.6817549642818,95.0832074564008,91.3756784682162,89.4848722807603,28.2222015506105
"447",109,2,202,6,147.240503780844,145.80799665664,140.938835161341,145.875216166689,113.160628390303
"448",109,3,202,6,174.83175684417,171.719736646292,169.421352581705,169.526964366201,160.834549920727
"449",109,4,202,6,190.032650356409,187.396093836577,186.192403739424,188.583821943057,179.52496732172
"450",109,5,202,6,194.35420377501,194.698046918288,192.925055243448,197.30217561894,191.590583778844
"451",109,6,202,6,202,202,202,202,202
"452",110,1,202,6,88.1043083419928,85.9064652296409,82.032143806921,80.5972290256118,17.005041377833
"453",110,2,202,6,137.013503228604,134.344962245881,131.263316752494,129.613611072449,107.880337437547
"454",110,3,202,6,164.14765098604,161.137045448543,160.480800172389,156.889519421275,146.856441247678
"455",110,4,202,6,179.581773420338,183.118814470411,181.55712175133,178.851089755031,175.946984629318
"456",110,5,202,6,191.44088811701,196.510736740858,192.117775952371,192.599592247317,194.534120055686
"457",110,6,202,6,202,202,202,202,202
"458",111,1,178,4,109.579064822835,108.650752805753,105.016094776838,112.354566193611,67.2745545758584
"459",111,2,178,4,151.415594402567,147.416328588466,147.415400183667,155.355958884968,134.778581878789
"460",111,3,178,4,172.910189954449,170.316893836415,171.856314447632,170.057112470094,168.24253207483
"461",111,4,178,4,178,178,178,178,178
"462",112,1,212,7,94.9582425077763,99.3725969587906,93.7470848144648,92.9784032002813,39.8135333390319
"463",112,2,212,7,151.753254779026,150.869532506416,153.46199891436,148.331543707026,131.940525953966
"464",112,3,212,7,181.333290206017,177.870794300762,178.049610173206,179.184198683417,182.077578448403
"465",112,4,212,7,191.827497716254,194.373910200845,193.489486317195,194.083049128415,198.889281640857
"466",112,5,212,7,199.140733907032,200.767700424971,199.415717941734,200.435218574453,205.703380042717
"467",112,6,212,7,204.686763809222,205.217389557568,203.878311947896,206.78738802049,208.518436528339
"468",112,7,212,7,212,212,212,212,212
"469",113,1,201,6,89.2454188576757,81.3072519337937,77.3686839938321,74.6137174000756,27.218453466907
"470",113,2,201,6,131.026578734367,125.731768203281,124.343281926178,118.663348769881,93.9942980848802
"471",113,3,201,6,163.092616786945,165.066603315936,159.234119780923,157.218626525104,153.582083755406
"472",113,4,201,6,187.311825673893,184.042713801267,185.950649347879,183.41160864752,184.417633636145
"473",113,5,201,6,193.969083571098,194.111882262143,194.186134090269,193.12152992619,194.342466578856
"474",113,6,201,6,201,201,201,201,201
"475",114,1,182,3,112.497303942734,112.504406957346,110.469420562781,107.543897508257,65.0361401620463
"476",114,2,182,3,158.66326124025,163.502999541215,162.953214068489,157.636153456893,147.159281823315
"477",114,3,182,3,182,182,182,182,182
"478",115,1,179,4,100.105663852959,97.8553644597946,98.061201451217,94.337833618227,44.8490114611573
"479",115,2,179,4,143.979665486406,144.519604717967,143.721504919413,140.866754659768,130.344111839146
"480",115,3,179,4,168.884566775678,172.18857695747,169.953876277596,167.46336236721,167.889079642162
"481",115,4,179,4,179,179,179,179,179
"482",116,1,168,3,108.368169175448,109.260388591708,108.713062099149,103.348957002599,61.9757102167166
"483",116,2,168,3,151.759553881033,149.613201383761,150.911049231893,148.650093761839,139.813179320489
"484",116,3,168,3,168,168,168,168,168
"485",117,1,153,2,105.63083434504,108.27411987607,103.836096564221,100.27796498107,63.2176086085978
"486",117,2,153,2,153,153,153,153,153
"487",118,1,163,3,85.7593352381816,86.7820141054618,82.462686351876,76.535589090243,23.4492416566372
"488",118,2,163,3,139.645310890434,145.331386601445,145.20143059304,147.441541687805,128.565167120443
"489",118,3,163,3,163,163,163,163,163
"490",119,1,198,4,103.793378496778,105.999411836179,97.8982372493012,104.792162386176,54.9865747183503
"491",119,2,198,4,159.477624563107,156.711765541024,159.04209943973,146.006897771831,130.096897504076
"492",119,3,198,4,182.46995484402,182.600342620865,182.405066931842,177.242495930227,173.752549358502
"493",119,4,198,4,198,198,198,198,198
"494",120,1,183,3,118.640167258499,124.20956438926,112.411279823683,107.421435990382,67.5287442052516
"495",120,2,183,3,162.876251956982,169.693194348934,162.745168876335,159.72997263906,156.779514115272
"496",120,3,183,3,183,183,183,183,183
"497",121,1,177,3,118.096005898145,116.12108459393,116.808226583822,112.181110985674,71.145598994506
"498",121,2,177,3,161.673027516645,161.851667728992,163.715666249421,160.739068320877,153.746675654259
"499",121,3,177,3,177,177,177,177,177
"500",122,1,199,6,96.3714337927906,88.0665985599947,85.7201617306001,81.311828547287,36.8349215343245
"501",122,2,199,6,142.395426909313,140.899854525565,143.294622298098,123.144078155111,113.51779174179
"502",122,3,199,6,177.562488205546,173.280416977504,165.358751089035,167.113549178505,161.738983681543
"503",122,4,199,6,189.464695601158,187.480807417324,185.778883038465,186.718696064398,181.498497353584
"504",122,5,199,6,193.922149748571,193.56504963745,192.060642150931,193.50051445687,194.276844658072
"505",122,6,199,6,199,199,199,199,199
"506",123,1,174,3,102.122211870778,108.054907101963,96.827841994314,107.519819434693,53.8715636675537
"507",123,2,174,3,154.246708930474,158.848044873592,153.981251401237,154.014073762715,153.464764296985
"508",123,3,174,3,174,174,174,174,174
"509",124,1,178,3,110.978174149167,112.275870248373,104.69956186569,100.417506506924,48.5728500351915
"510",124,2,178,3,149.252139439187,148.43862707771,146.138875955901,145.514254530302,125.642217595037
"511",124,3,178,3,178,178,178,178,178
"512",125,1,213,6,103.717482191189,99.7753544511221,100.608080302105,97.949503660902,46.7118428738586
"513",125,2,213,6,149.051706455486,144.718337838247,146.952676455401,150.316697524529,122.531472364846
"514",125,3,213,6,174.563053081759,171.439919530585,179.144801754202,174.195921303409,161.949392983802
"515",125,4,213,6,195.738145224714,192.602429519429,200.079279782382,196.143757279932,193.666952110599
"516",125,5,213,6,207.311531011751,206.661681220474,205.896345761441,206.503266442322,205.783591075532
"517",125,6,213,6,213,213,213,213,213
"518",126,1,155,2,112.200463580619,116.040755426982,111.923625873671,109.116227835733,79.5613527551068
"519",126,2,155,2,155,155,155,155,155
"520",127,1,216,6,99.6574301668739,105.107114562003,87.81236037304,95.386492384278,21.0500200134425
"521",127,2,216,6,165.317319458187,170.991345471265,166.196525479775,165.403845979101,153.018435148874
"522",127,3,216,6,193.040756283236,194.878286877627,194.001723426319,194.233691304468,183.79102585411
"523",127,4,216,6,201.273905602681,200.969766630217,200.130221161351,202.20233114271,194.780974189532
"524",127,5,216,6,207.41880983224,208.128974082033,206.66013927067,208.566262866557,202.727439083445
"525",127,6,216,6,216,216,216,216,216
"526",128,1,178,3,110.552887447946,109.843457334862,110.800479771863,106.578496677343,71.9374724772294
"527",128,2,178,3,152.141867360541,149.65278086534,152.87373697784,149.124623672389,140.526155571972
"528",128,3,178,3,178,178,178,178,178
"529",129,1,185,3,119.264330700473,117.367766617086,114.446199101321,115.925748942547,73.7124030591516
"530",129,2,185,3,165.205765934035,164.013327257184,165.51321034073,164.681572696428,156.633537802075
"531",129,3,185,3,185,185,185,185,185
"532",130,1,182,3,110.35667323836,111.082428875026,104.840368455766,105.174895614217,71.8248004608403
"533",130,2,182,3,155.256674064236,156.417844996587,163.364258988884,153.630054970052,146.095895185032
"534",130,3,182,3,182,182,182,182,182
"535",131,1,217,6,105.924765452903,108.326273449163,97.2088083725571,94.6889189168276,58.4787529986848
"536",131,2,217,6,165.902866307262,161.661218794778,171.729387046661,156.960974521736,156.092085910831
"537",131,3,217,6,193.071499509289,188.446815749955,194.814785957994,185.61549510569,176.126316500137
"538",131,4,217,6,208.981982046299,204.871691382035,208.236605641169,203.196004153329,202.128170345046
"539",131,5,217,6,213.634313918293,213.849798563139,214.176944631578,213.262005372754,211.553292924391
"540",131,6,217,6,217,217,217,217,217
"541",132,1,181,3,109.141060988754,122.492487396517,105.886744875476,103.077531649987,54.9748387985076
"542",132,2,181,3,150.565167091364,152.984076847501,153.453516124568,149.241021327381,147.983194793821
"543",132,3,181,3,181,181,181,181,181
"544",133,1,178,4,80.2234831317908,80.1235311978381,74.983411951509,73.0214577522342,15.1364801807534
"545",133,2,178,4,138.329034475732,141.151393155112,135.971090115337,130.929051011634,118.495550255825
"546",133,3,178,4,165.818530954227,167.050005092438,163.673671900176,164.088718760078,159.98219972549
"547",133,4,178,4,178,178,178,178,178
"548",134,1,217,9,96.770079567115,99.4770286772057,89.7519472160766,94.75206341291,37.3113274231436
"549",134,2,217,9,149.143845953856,150.877305377845,145.296826323189,149.03998191866,120.413167975024
"550",134,3,217,9,180.448973207275,182.434390032382,174.990266837396,182.096916076114,166.841023175741
"551",134,4,217,9,197.593211862887,197.323193368192,191.585645131197,197.528127378379,189.462958060792
"552",134,5,217,9,202.303499554572,205.465311408328,199.908563075268,206.149400304777,195.999811651473
"553",134,6,217,9,207.359174773032,211.226246402931,204.095250844475,211.165411738067,201.249858738605
"554",134,7,217,9,212.069462464716,213.415406829235,209.660682005303,212.576161678251,209.716922084611
"555",134,8,217,9,214.36203746897,216.398294937384,213.157998078699,214.788080839126,213.680162668193
"556",134,9,217,9,217,217,217,217,217
"557",135,1,207,6,99.7030008498429,97.6327235251914,93.4497209592002,94.537901300867,40.3338752214108
"558",135,2,207,6,144.868237906884,142.150246429821,139.310584931388,141.091134510801,117.598095214281
"559",135,3,207,6,178.453037238088,172.387726697723,166.123315604059,172.885876187026,167.248546898084
"560",135,4,207,6,191.261168884699,189.365167374378,189.639253974891,189.027672297196,188.657644629432
"561",135,5,207,6,202.706896092976,203.962600944912,202.898505184445,202.933333326501,201.908128996737
"562",135,6,207,6,207,207,207,207,207
"563",136,1,189,5,99.6339385909448,105.389656123923,92.8196478748313,96.2267273928886,35.6869071290661
"564",136,2,189,5,144.401338147325,152.510124576487,140.887500389587,142.808184237304,114.083949680337
"565",136,3,189,5,167.905195450002,173.822364959312,167.922244322921,168.485654625717,167.438011398147
"566",136,4,189,5,180.614716318076,182.926903810736,179.410777565638,183.072055277119,181.279814467608
"567",136,5,189,5,189,189,189,189,189
"568",137,1,172,3,98.9608997769222,96.6039572494576,94.9569163599488,93.7642091332106,50.1792016223561
"569",137,2,172,3,147.007989108894,147.098292909143,142.043440308889,149.985967331641,129.153421791378
"570",137,3,172,3,172,172,172,172,172
"571",138,1,188,5,92.853835086302,92.8003537928961,90.246625959013,94.615960667716,25.9927047917794
"572",138,2,188,5,141.131254524935,139.824640178892,141.821851283019,147.759245451113,115.490050542964
"573",138,3,188,5,166.902250252006,168.361159890932,168.965043599458,174.889036230257,158.1643414111
"574",138,4,188,5,181.196882613409,182.326214648118,182.42488313163,183.099922279036,179.369545979147
"575",138,5,188,5,188,188,188,188,188
"576",139,1,201,7,103.561871186014,106.410789653366,99.7317827198629,90.8335659058984,44.3213728601484
"577",139,2,201,7,135.322746274755,136.028427776452,131.461507120826,129.179233715135,93.7989357338502
"578",139,3,201,7,147.254272252341,149.472021239496,146.831168752628,142.401410088667,117.598727549199
"579",139,4,201,7,177.244669741872,176.393985252575,175.08002873462,170.469285946933,167.076290422901
"580",139,5,201,7,184.927049481353,183.996951477271,189.057344598835,183.691462320465,177.690199802879
"581",139,6,201,7,195.796288899413,195.194149848642,195.724845183211,196.913638693997,195.938041119125
"582",139,7,201,7,201,201,201,201,201
"583",140,1,201,5,100.191913447381,99.9368041784495,97.1854237765695,93.6710946738453,15.0198104888957
"584",140,2,201,5,150.534860436546,148.572429894721,152.335331277975,147.477181046043,114.803188652522
"585",140,3,201,5,175.736882074701,171.707939660451,173.542784724458,175.646165043314,161.485212629547
"586",140,4,201,5,192.948377050907,195.66705565564,192.988394687158,184.288938851859,187.973763887723
"587",140,5,201,5,201,201,201,201,201
"588",141,1,178,3,102.746368585857,101.130446826303,101.635045498072,98.3284498528952,45.5556477046047
"589",141,2,178,3,153.074526289778,154.029500045262,158.885624591988,147.778996376948,138.246211906614
"590",141,3,178,3,178,178,178,178,178
"591",142,1,191,5,96.9827602559251,97.4159414387413,88.686390923564,88.649494499731,41.35280335908
"592",142,2,191,5,142.258860734687,142.87411296523,137.089510079475,138.786038897489,115.21460830335
"593",142,3,191,5,168.343064925771,170.638508087167,164.884576811036,166.52557653403,167.900964496241
"594",142,4,191,5,182.912131344248,185.004089126818,182.150487345952,181.375058654078,180.043394813159
"595",142,5,191,5,191,191,191,191,191
"596",143,1,192,5,125.565695131583,131.415443129802,NA,NA,NA
"597",143,2,192,5,167.7605399265,174.719260995428,NA,NA,NA
"598",143,3,192,5,180.32133699946,184.2687077052,NA,NA,NA
"599",143,4,192,5,186.955324528028,188.940103357611,NA,NA,NA
"600",143,5,192,5,192,192,NA,NA,NA
"601",144,1,192,4,91.6459512501411,96.0749792494597,90.8836930292642,86.3927738880867,31.4492744173257
"602",144,2,192,4,150.151725414946,152.3100742091,149.723849552509,147.790260375689,129.516395549995
"603",144,3,192,4,176.974325893705,176.872276446204,175.08580940317,177.650251900103,168.935135531632
"604",144,4,192,4,192,192,192,192,192
"605",145,1,188,4,103.813055537712,106.061527220672,108.755449046954,97.7034146027449,62.6813591036279
"606",145,2,188,4,155.882571580967,156.820624320919,153.980973377848,156.116371520889,132.871858269565
"607",145,3,188,4,182.55316459173,179.584171760902,176.446621416513,182.389004249831,175.966488283106
"608",145,4,188,4,188,188,188,188,188
"609",146,1,165,3,109.453296179822,105.934130532994,102.239663462898,97.2804779981715,70.0113301340062
"610",146,2,165,3,144.188800620483,142.160122239543,143.962491820303,143.00620211807,131.752978344158
"611",146,3,165,3,165,165,165,165,165
"612",147,1,195,6,79.1744109090969,74.9080866293068,78.9293415029819,78.6809566432652,-1.89022749033242
"613",147,2,195,6,117.059873131299,110.63952949748,112.795698806074,112.966355167802,62.633749954176
"614",147,3,195,6,150.107663483635,146.711468301526,147.764010481961,149.5802585909,120.839654045307
"615",147,4,195,6,170.370178179896,170.185057478268,168.039597187244,172.999300922151,153.773264722929
"616",147,5,195,6,186.4861169877,186.848727937548,185.743957022671,190.208996857239,184.179646059199
"617",147,6,195,6,195,195,195,195,195
"618",148,1,211,6,114.755469611265,106.53410087489,103.037120759646,98.5430155775777,53.255047424766
"619",148,2,211,6,147.186495026428,142.277810011256,144.601405350458,142.048682619222,117.055646592157
"620",148,3,211,6,175.826202933043,172.931619988492,170.024171916315,173.055155515344,159.796426676861
"621",148,4,211,6,191.633759272261,191.309790817238,189.701652405493,188.437635729562,182.680805912173
"622",148,5,211,6,202.77507867788,202.502221656624,201.171581356558,202.257716675591,197.141257514411
"623",148,6,211,6,211,211,211,211,211
"624",149,1,170,3,117.25787440458,122.552544048,120.256324140626,111.991894322849,90.6022651660857
"625",149,2,170,3,158.558201224091,162.176955365396,158.469209203603,158.909961553962,154.00631616693
"626",149,3,170,3,170,170,170,170,170
"627",150,1,165,3,93.158896640186,91.1704593442397,89.3965080611775,88.283209259601,37.094100083246
"628",150,2,165,3,143.834257798905,142.935235895132,141.009941896289,146.138194496686,136.227961668833
"629",150,3,165,3,165,165,165,165,165
"630",151,1,223,6,92.1523680684811,95.0383996914998,86.6876140361054,91.2244715724485,24.8858068931502
"631",151,2,223,6,159.436502175253,156.597298691459,155.805742070558,160.649274741368,128.992156249076
"632",151,3,223,6,187.897245090871,182.189618753159,184.317641676522,185.925185273536,173.088470234434
"633",151,4,223,6,206.17480343176,206.343275657328,203.458873183603,207.767293045067,203.000594041293
"634",151,5,223,6,217.133197859562,215.031303618047,217.394177969082,217.836362780131,213.818615684791
"635",151,6,223,6,223,223,223,223,223
"636",152,1,180,3,106.94245465428,105.153191213145,105.136487469889,105.331454132371,58.4903986734085
"637",152,2,180,3,155.798599209917,157.107483604417,154.768188977284,158.595237232482,142.172816288594
"638",152,3,180,3,180,180,180,180,180
"639",153,1,163,2,113.643260942326,113.693057632945,113.72763036269,110.297870630529,77.3109020124288
"640",153,2,163,2,163,163,163,163,163
"641",154,1,191,4,105.501608082829,105.833469542774,99.745455522728,101.701197295037,50.9728009178954
"642",154,2,191,4,148.658760409779,153.590361671095,145.183574628153,146.710297982721,121.228200112368
"643",154,3,191,4,184.211548101656,182.089879720509,182.551279493757,182.86872137529,171.87278784113
"644",154,4,191,4,191,191,191,191,191
"645",155,1,185,6,80.728033457962,84.4772522479947,79.2062670429015,76.2556469244224,22.3674743863812
"646",155,2,185,6,142.922702914013,137.213427256623,133.447378883488,134.300854838857,97.0320927007799
"647",155,3,185,6,164.110485546192,161.48712797122,158.073272924602,162.607467066875,157.369752530009
"648",155,4,185,6,175.629977789003,173.73443109679,173.308975956127,174.900989309899,172.198250112229
"649",155,5,185,6,180.815072880158,180.770295267115,180.599132748769,182.619342985782,179.441887319948
"650",155,6,185,6,185,185,185,185,185
"651",156,1,178,3,96.4050651715507,98.3864336590775,95.5602646249249,90.8596627516009,46.1566061533807
"652",156,2,178,3,153.325797957916,156.57526191113,151.960659932716,149.002941823264,141.347802826807
"653",156,3,178,3,178,178,178,178,178
"654",157,1,210,6,99.3732608425293,97.4210565508783,88.9542680658596,90.8183818741987,29.7361845241623
"655",157,2,210,6,151.334450210887,148.022883614048,147.495826378208,146.422599746296,123.69004560173
"656",157,3,210,6,179.805253093166,176.964526841733,176.273398545449,178.051048375422,160.356601255015
"657",157,4,210,6,189.361718804836,187.85601687318,197.783020607488,187.844421443985,183.724318149091
"658",157,5,210,6,200.44353428833,200.191519160327,205.102835321277,198.922210721992,196.862159074546
"659",157,6,210,6,210,210,210,210,210
"660",158,1,187,4,88.5187127468836,88.6011799075028,85.9774246029038,84.5319252755143,29.2578693994103
"661",158,2,187,4,131.697503417235,132.383521820579,133.95410905566,131.526650295464,112.341815079946
"662",158,3,187,4,170.347427560388,170.612795366229,174.651846354289,177.12922711052,169.750375500052
"663",158,4,187,4,187,187,187,187,187
"664",159,1,186,3,115.386849912002,116.484261828192,112.021836992576,109.707296959341,71.4143566081486
"665",159,2,186,3,159.003293037013,159.010646000467,158.608602196181,159.379609357743,144.207054891832
"666",159,3,186,3,186,186,186,186,186
"667",160,1,194,3,115.304168745729,119.527379642107,111.106392709242,110.704697419663,62.6411864807113
"668",160,2,194,3,169.886639959158,172.854908288112,168.484887919103,170.578865846847,155.384347222128
"669",160,3,194,3,194,194,194,194,194
"670",161,1,154,2,115.488860671264,111.149576118199,112.654422790191,113.280957326921,81.9410680854427
"671",161,2,154,2,154,154,154,154,154
"672",162,1,178,3,107.637363865747,106.138881641864,104.339128233292,103.156351726991,55.1092769046807
"673",162,2,178,3,149.880339650376,148.808824548525,155.226475780139,144.892826285116,128.031220359354
"674",162,3,178,3,178,178,178,178,178
"675",163,1,176,3,114.691447638323,115.18641344557,112.667994092265,110.055199662745,79.5582856536009
"676",163,2,176,3,154.640028318132,155.281407079115,159.987987841609,156.521879910572,145.363917312904
"677",163,3,176,3,176,176,176,176,176
"678",164,1,178,3,111.272834691568,107.344781555169,108.832050380312,103.782206768095,51.0343319632476
"679",164,2,178,3,153.869740745233,149.634674519111,152.838099003493,144.878405662049,131.853377153056
"680",164,3,178,3,178,178,178,178,178
"681",165,1,186,4,107.497126622401,105.724157219338,101.841355789897,98.2935069774571,51.3943196714119
"682",165,2,186,4,151.521503637729,148.739656413109,144.882364138309,143.976833314527,130.80228893605
"683",165,3,186,4,173.720960862234,175.610387121147,172.609416695045,169.141086270171,170.873708885148
"684",165,4,186,4,186,186,186,186,186
"685",166,1,185,5,89.211573118283,94.8288269876943,82.8717588404645,85.3526039353859,25.9336009776885
"686",166,2,185,5,141.263558653375,147.109414743118,137.939419599998,134.07278316907,115.942589355677
"687",166,3,185,5,168.988075121506,166.813600339152,164.737874930766,166.367477906821,135.145683194396
